order_id,customer_id,session_id,order_date,num_items,subtotal,discount,total,returned
O00021567,C007652,S00347803,2023-12-11,3,409.72,49.98,359.74,False
O00021568,C007652,S00347805,2023-11-11,3,450.74,33.99,416.75,True
O00021569,C007652,S00347819,2023-04-04,3,565.64,0.0,565.64,False
O00021570,C007652,S00347833,2023-10-31,3,134.35,0.0,134.35,True
O00021571,C007652,S00347847,2023-09-29,3,161.68,0.0,161.68,False
O00021572,C007652,S00347848,2023-02-14,3,269.29,0.0,269.29,True
O00021573,C007653,S00347870,2023-12-22,1,139.28,10.96,128.32,False
O00021574,C007653,S00347891,2023-04-23,1,194.15,0.0,194.15,False
O00021575,C007653,S00347900,2023-11-01,1,90.28,15.3,74.98,False
O00021576,C007654,S00347950,2023-09-19,3,290.51,0.0,290.51,False
O00021577,C007654,S00347952,2023-12-30,3,496.97,12.02,484.95,True
O00021578,C007654,S00347972,2023-07-29,3,245.1,0.0,245.1,False
O00021579,C007654,S00347974,2023-10-14,3,146.92,0.0,146.92,False
O00021580,C007655,S00347989,2023-11-27,1,44.66,0.32,44.34,False
O00021581,C007655,S00348040,2023-08-24,1,56.76,0.0,56.76,False
O00021582,C007656,S00348099,2023-12-08,1,185.49,16.6,168.89,False
O00021583,C007656,S00348121,2023-03-18,1,131.27,0.0,131.27,True
O00021584,C007657,S00348143,2023-11-19,3,107.23,18.57,88.66,False
O00021585,C007657,S00348156,2023-11-05,3,113.55,12.1,101.45,False
O00021586,C007658,S00348237,2023-09-07,1,72.65,0.0,72.65,False
O00021587,C007659,S00348309,2023-05-29,1,222.52,0.0,222.52,False
O00021588,C007661,S00348403,2023-10-06,1,44.66,0.0,44.66,False
O00021589,C007662,S00348432,2023-09-30,3,385.09,0.0,385.09,True
O00021590,C007662,S00348435,2023-06-07,3,230.42,0.0,230.42,True
O00021591,C007662,S00348436,2023-11-27,3,112.74,4.92,107.82,False
O00021592,C007662,S00348445,2023-10-22,3,253.23,0.0,253.23,True
O00021593,C007662,S00348454,2023-06-26,3,377.17,0.0,377.17,False
O00021594,C007662,S00348479,2023-09-10,3,141.04,0.0,141.04,False
O00021595,C007663,S00348530,2023-12-05,1,67.12,12.18,54.94,True
O00021596,C007664,S00348564,2023-10-07,1,39.54,0.0,39.54,False
O00021597,C007664,S00348568,2023-03-25,1,30.16,0.0,30.16,True
O00021598,C007664,S00348603,2023-07-25,1,45.64,0.0,45.64,False
O00021599,C007665,S00348638,2023-10-13,1,95.41,0.0,95.41,False
O00021600,C007666,S00348684,2023-07-28,1,45.29,0.0,45.29,False
O00021601,C007666,S00348687,2023-10-15,1,53.62,0.0,53.62,False
O00021602,C007668,S00348763,2023-11-05,1,39.54,3.84,35.7,False
O00021603,C007670,S00348848,2023-09-19,1,31.27,0.0,31.27,False
O00021604,C007671,S00348889,2023-08-04,1,45.64,0.0,45.64,False
O00021605,C007672,S00348945,2023-05-05,1,48.54,0.0,48.54,True
O00021606,C007672,S00348954,2023-02-03,1,95.79,0.0,95.79,False
O00021607,C007672,S00348962,2023-02-11,1,108.35,0.0,108.35,True
O00021608,C007673,S00348998,2023-09-12,3,519.91,0.0,519.91,True
O00021609,C007673,S00349003,2023-06-30,3,360.98,0.0,360.98,False
O00021610,C007673,S00349021,2023-12-11,3,184.1,33.24,150.86,False
O00021611,C007674,S00349032,2023-12-18,3,110.06,7.73,102.33,False
O00021612,C007674,S00349034,2023-08-12,3,271.8,0.0,271.8,True
O00021613,C007674,S00349036,2023-12-12,3,288.98,55.4,233.58,False
O00021614,C007674,S00349041,2023-12-25,3,384.81,64.06,320.75,False
O00021615,C007674,S00349049,2023-06-27,3,467.33,0.0,467.33,False
O00021616,C007674,S00349051,2023-11-23,3,143.98,14.55,129.43,False
O00021617,C007674,S00349066,2023-09-08,3,337.38,0.0,337.38,False
O00021618,C007674,S00349073,2023-10-22,3,171.4,0.0,171.4,False
O00021619,C007675,S00349082,2023-08-27,1,59.19,0.0,59.19,False
O00021620,C007675,S00349135,2023-03-23,1,53.41,0.0,53.41,False
O00021621,C007676,S00349159,2023-08-14,1,71.1,0.0,71.1,True
O00021622,C007676,S00349192,2023-07-12,1,126.63,0.0,126.63,False
O00021623,C007677,S00349256,2023-08-17,1,37.22,0.0,37.22,False
O00021624,C007679,S00349308,2023-07-12,3,119.35,0.0,119.35,True
O00021625,C007679,S00349313,2023-10-05,3,142.83,0.0,142.83,True
O00021626,C007679,S00349329,2023-06-12,3,174.22,0.0,174.22,True
O00021627,C007679,S00349331,2023-09-14,3,275.43,0.0,275.43,False
O00021628,C007679,S00349334,2023-10-27,3,157.94,0.0,157.94,False
O00021629,C007679,S00349342,2023-10-18,3,200.84,0.0,200.84,False
O00021630,C007681,S00349401,2023-12-15,3,144.71,11.12,133.59,False
O00021631,C007681,S00349405,2023-11-06,3,259.93,30.26,229.67,False
O00021632,C007681,S00349425,2023-03-05,3,347.84,0.0,347.84,False
O00021633,C007681,S00349429,2023-09-18,3,125.29,0.0,125.29,True
O00021634,C007681,S00349431,2023-06-02,3,450.74,0.0,450.74,False
O00021635,C007681,S00349437,2023-06-13,3,183.72,0.0,183.72,False
O00021636,C007682,S00349444,2023-10-17,3,294.67,0.0,294.67,False
O00021637,C007682,S00349447,2023-12-09,3,207.47,36.51,170.96,False
O00021638,C007682,S00349448,2023-11-06,3,226.82,21.67,205.15,False
O00021639,C007682,S00349458,2023-09-09,3,298.06,0.0,298.06,False
O00021640,C007682,S00349466,2023-09-20,3,324.98,0.0,324.98,False
O00021641,C007682,S00349472,2023-10-31,3,235.66,0.0,235.66,False
O00021642,C007683,S00349504,2023-10-29,1,139.28,0.0,139.28,False
O00021643,C007684,S00349518,2023-04-08,3,404.75,0.0,404.75,True
O00021644,C007684,S00349522,2023-09-23,3,410.61,0.0,410.61,False
O00021645,C007684,S00349542,2023-10-26,3,356.94,0.0,356.94,False
O00021646,C007684,S00349565,2023-12-05,3,672.77,106.72,566.05,True
O00021647,C007684,S00349569,2023-08-25,3,322.97,0.0,322.97,False
O00021648,C007685,S00349585,2023-07-22,1,56.5,0.0,56.5,False
O00021649,C007687,S00349714,2023-07-24,3,182.09,0.0,182.09,False
O00021650,C007690,S00349793,2023-10-15,1,108.41,0.0,108.41,False
O00021651,C007691,S00349844,2023-05-28,3,203.39,0.0,203.39,False
O00021652,C007691,S00349848,2023-08-27,3,137.42,0.0,137.42,False
O00021653,C007691,S00349849,2023-05-21,3,162.69,0.0,162.69,False
O00021654,C007691,S00349855,2023-09-25,3,194.03,0.0,194.03,False
O00021655,C007691,S00349862,2023-07-27,3,186.11,0.0,186.11,False
O00021656,C007691,S00349864,2023-06-15,3,320.04,0.0,320.04,False
O00021657,C007693,S00349947,2023-07-25,3,556.75,0.0,556.75,False
O00021658,C007694,S00349996,2023-11-20,3,330.06,23.4,306.66,False
O00021659,C007694,S00349997,2023-09-01,3,256.96,0.0,256.96,False
O00021660,C007694,S00350000,2023-08-06,3,269.25,0.0,269.25,False
O00021661,C007694,S00350009,2023-08-06,3,184.42,0.0,184.42,False
O00021662,C007694,S00350010,2023-10-21,3,340.6,0.0,340.6,True
O00021663,C007696,S00350065,2023-09-13,1,64.64,0.0,64.64,False
O00021664,C007701,S00350310,2023-11-19,3,189.63,25.85,163.78,False
O00021665,C007701,S00350326,2023-10-14,3,326.54,0.0,326.54,True
O00021666,C007701,S00350338,2023-09-06,3,231.41,0.0,231.41,False
O00021667,C007701,S00350345,2023-08-08,3,418.66,0.0,418.66,False
O00021668,C007702,S00350406,2023-11-06,1,74.21,3.79,70.42,False
O00021669,C007705,S00350542,2023-08-13,3,197.39,0.0,197.39,False
O00021670,C007705,S00350545,2023-09-28,3,175.66,0.0,175.66,False
O00021671,C007705,S00350559,2023-04-12,3,301.91,0.0,301.91,False
O00021672,C007705,S00350562,2023-07-15,3,414.28,0.0,414.28,False
O00021673,C007705,S00350564,2023-06-26,3,279.65,0.0,279.65,True
O00021674,C007705,S00350579,2023-04-22,3,320.13,0.0,320.13,False
O00021675,C007706,S00350605,2023-05-19,3,247.12,0.0,247.12,False
O00021676,C007706,S00350621,2023-11-24,3,217.97,24.84,193.13,False
O00021677,C007706,S00350625,2023-04-02,3,303.9,0.0,303.9,False
O00021678,C007706,S00350634,2023-11-26,3,231.38,42.74,188.64,True
O00021679,C007706,S00350644,2023-07-22,3,510.56,0.0,510.56,False
O00021680,C007706,S00350651,2023-04-12,3,524.64,0.0,524.64,False
O00021681,C007706,S00350663,2023-08-09,3,388.26,0.0,388.26,False
O00021682,C007706,S00350665,2023-04-13,3,221.35,0.0,221.35,True
O00021683,C007707,S00350669,2023-04-15,3,329.64,0.0,329.64,False
O00021684,C007707,S00350670,2023-08-31,3,383.17,0.0,383.17,False
O00021685,C007707,S00350672,2023-05-13,3,188.11,0.0,188.11,False
O00021686,C007707,S00350673,2023-08-18,3,163.55,0.0,163.55,False
O00021687,C007707,S00350682,2023-12-23,3,219.66,32.69,186.97,False
O00021688,C007707,S00350684,2023-08-27,3,215.14,0.0,215.14,False
O00021689,C007707,S00350702,2023-11-17,3,415.5,36.92,378.58,False
O00021690,C007707,S00350703,2023-03-24,3,243.04,0.0,243.04,False
O00021691,C007707,S00350707,2023-11-02,3,214.15,1.44,212.71,False
O00021692,C007707,S00350711,2023-05-28,3,199.2,0.0,199.2,False
O00021693,C007707,S00350714,2023-06-07,3,454.83,0.0,454.83,False
O00021694,C007708,S00350731,2023-11-02,1,190.63,29.6,161.03,False
O00021695,C007711,S00350887,2023-07-24,1,139.28,0.0,139.28,False
O00021696,C007712,S00350904,2023-09-24,1,90.53,0.0,90.53,False
O00021697,C007712,S00350926,2023-07-25,1,13.5,0.0,13.5,False
O00021698,C007713,S00350941,2023-11-28,3,191.37,7.05,184.32,False
O00021699,C007713,S00350944,2023-06-08,3,295.66,0.0,295.66,False
O00021700,C007713,S00350966,2023-09-07,3,296.11,0.0,296.11,True
O00021701,C007713,S00350973,2023-10-25,3,256.72,0.0,256.72,True
O00021702,C007713,S00350976,2023-06-08,3,238.85,0.0,238.85,True
O00021703,C007713,S00350977,2023-11-23,3,285.22,40.94,244.28,False
O00021704,C007713,S00350980,2023-05-28,3,363.32,0.0,363.32,False
O00021705,C007714,S00351031,2023-05-11,1,30.67,0.0,30.67,False
O00021706,C007716,S00351196,2023-05-27,1,141.81,0.0,141.81,False
O00021707,C007717,S00351213,2023-07-08,1,129.9,0.0,129.9,False
O00021708,C007717,S00351225,2023-06-22,1,59.75,0.0,59.75,False
O00021709,C007718,S00351269,2023-12-03,3,329.01,23.43,305.58,False
O00021710,C007718,S00351270,2023-09-24,3,385.62,0.0,385.62,False
O00021711,C007718,S00351276,2023-07-13,3,219.95,0.0,219.95,False
O00021712,C007718,S00351293,2023-12-06,3,209.91,31.87,178.04,False
O00021713,C007718,S00351294,2023-04-18,3,132.47,0.0,132.47,False
O00021714,C007718,S00351299,2023-10-21,3,503.75,0.0,503.75,False
O00021715,C007718,S00351300,2023-09-14,3,331.33,0.0,331.33,False
O00021716,C007718,S00351307,2023-09-27,3,175.82,0.0,175.82,False
O00021717,C007718,S00351308,2023-11-04,3,275.27,51.29,223.98,False
O00021718,C007719,S00351327,2023-11-18,3,291.52,1.12,290.4,False
O00021719,C007719,S00351347,2023-12-04,3,474.99,88.84,386.15,True
O00021720,C007719,S00351353,2023-05-27,3,329.34,0.0,329.34,False
O00021721,C007719,S00351363,2023-08-08,3,356.63,0.0,356.63,True
O00021722,C007719,S00351367,2023-11-22,3,207.26,21.04,186.22,False
O00021723,C007719,S00351369,2023-06-02,3,386.81,0.0,386.81,False
O00021724,C007720,S00351395,2023-09-24,3,173.81,0.0,173.81,False
O00021725,C007722,S00351432,2023-10-27,4,380.04,0.0,380.04,False
O00021726,C007722,S00351433,2023-07-18,4,410.39,0.0,410.39,False
O00021727,C007723,S00351489,2023-07-08,1,72.65,0.0,72.65,False
O00021728,C007724,S00351518,2023-07-28,1,69.5,0.0,69.5,False
O00021729,C007725,S00351554,2023-09-16,1,95.79,0.0,95.79,False
O00021730,C007725,S00351557,2023-06-23,1,103.15,0.0,103.15,False
O00021731,C007725,S00351564,2023-10-16,1,129.9,0.0,129.9,False
O00021732,C007726,S00351619,2023-03-24,1,50.51,0.0,50.51,False
O00021733,C007727,S00351673,2023-04-01,3,450.93,0.0,450.93,False
O00021734,C007727,S00351691,2023-09-25,3,382.82,0.0,382.82,True
O00021735,C007727,S00351701,2023-05-03,3,282.02,0.0,282.02,False
O00021736,C007727,S00351703,2023-12-29,3,478.42,9.09,469.33,False
O00021737,C007727,S00351714,2023-12-04,3,334.29,48.93,285.36,False
O00021738,C007728,S00351757,2023-06-03,1,222.52,0.0,222.52,False
O00021739,C007729,S00351814,2023-12-23,3,228.95,4.79,224.16,False
O00021740,C007729,S00351815,2023-12-15,3,190.77,6.9,183.87,False
O00021741,C007729,S00351818,2023-06-19,3,359.66,0.0,359.66,False
O00021742,C007729,S00351822,2023-04-27,3,295.05,0.0,295.05,False
O00021743,C007729,S00351823,2023-12-02,3,336.58,30.14,306.44,False
O00021744,C007729,S00351845,2023-09-08,3,188.17,0.0,188.17,False
O00021745,C007730,S00351873,2023-07-16,1,50.67,0.0,50.67,False
O00021746,C007732,S00351931,2023-11-15,1,108.41,7.64,100.77,False
O00021747,C007734,S00351965,2023-06-27,3,235.56,0.0,235.56,False
O00021748,C007734,S00351969,2023-07-04,3,164.7,0.0,164.7,False
O00021749,C007734,S00351976,2023-06-06,3,196.43,0.0,196.43,False
O00021750,C007734,S00351987,2023-10-10,3,349.21,0.0,349.21,False
O00021751,C007734,S00351990,2023-08-30,3,401.33,0.0,401.33,False
O00021752,C007734,S00351991,2023-09-29,3,227.9,0.0,227.9,False
O00021753,C007738,S00352166,2023-12-25,3,418.28,71.3,346.98,False
O00021754,C007738,S00352168,2023-10-28,3,181.71,0.0,181.71,False
O00021755,C007738,S00352177,2023-12-01,3,309.76,39.99,269.77,False
O00021756,C007738,S00352182,2023-09-17,3,163.18,0.0,163.18,True
O00021757,C007738,S00352186,2023-12-05,3,272.02,1.49,270.53,False
O00021758,C007738,S00352187,2023-10-29,3,160.26,0.0,160.26,False
O00021759,C007738,S00352191,2023-12-21,3,321.5,14.05,307.45,False
O00021760,C007739,S00352211,2023-09-17,1,108.35,0.0,108.35,False
O00021761,C007739,S00352227,2023-09-06,1,101.85,0.0,101.85,False
O00021762,C007740,S00352296,2023-07-15,3,154.55,0.0,154.55,False
O00021763,C007740,S00352301,2023-12-20,3,358.37,29.46,328.91,False
O00021764,C007740,S00352304,2023-05-14,3,167.35,0.0,167.35,False
O00021765,C007740,S00352307,2023-04-29,3,314.99,0.0,314.99,True
O00021766,C007740,S00352329,2023-12-19,3,230.12,9.83,220.29,False
O00021767,C007741,S00352334,2023-09-26,3,320.31,0.0,320.31,True
O00021768,C007741,S00352340,2023-08-11,3,613.78,0.0,613.78,False
O00021769,C007741,S00352357,2023-10-21,3,333.61,0.0,333.61,False
O00021770,C007741,S00352359,2023-12-27,3,165.86,32.01,133.85,False
O00021771,C007741,S00352364,2023-12-24,3,184.81,2.69,182.12,False
O00021772,C007741,S00352367,2023-10-21,3,167.72,0.0,167.72,True
O00021773,C007741,S00352369,2023-12-14,3,271.08,5.88,265.2,False
O00021774,C007743,S00352455,2023-10-07,4,220.89,0.0,220.89,False
O00021775,C007746,S00352559,2023-12-28,3,232.66,40.61,192.05,True
O00021776,C007746,S00352564,2023-08-05,3,199.28,0.0,199.28,False
O00021777,C007746,S00352567,2023-11-04,3,525.66,20.41,505.25,False
O00021778,C007746,S00352577,2023-10-05,3,266.69,0.0,266.69,True
O00021779,C007746,S00352592,2023-10-09,3,284.66,0.0,284.66,False
O00021780,C007748,S00352681,2023-07-24,1,44.66,0.0,44.66,True
O00021781,C007748,S00352682,2023-08-11,1,45.64,0.0,45.64,False
O00021782,C007749,S00352732,2023-03-28,1,59.75,0.0,59.75,False
O00021783,C007749,S00352789,2023-07-13,1,126.63,0.0,126.63,False
O00021784,C007751,S00352840,2023-12-10,3,216.84,2.17,214.67,False
O00021785,C007751,S00352842,2023-11-05,3,136.02,21.18,114.84,False
O00021786,C007751,S00352843,2023-11-22,3,397.07,34.39,362.68,True
O00021787,C007751,S00352845,2023-11-02,3,255.39,43.36,212.03,False
O00021788,C007751,S00352863,2023-12-07,3,122.93,9.99,112.94,False
O00021789,C007751,S00352864,2023-11-07,3,228.06,15.69,212.37,False
O00021790,C007752,S00352877,2023-08-24,1,38.6,0.0,38.6,False
O00021791,C007754,S00352963,2023-11-08,1,53.41,6.48,46.93,True
O00021792,C007755,S00352995,2023-08-16,3,195.84,0.0,195.84,True
O00021793,C007755,S00353027,2023-10-14,3,230.05,0.0,230.05,True
O00021794,C007755,S00353030,2023-07-18,3,501.5,0.0,501.5,True
O00021795,C007755,S00353037,2023-05-23,3,359.8,0.0,359.8,False
O00021796,C007756,S00353077,2023-11-16,1,56.76,10.39,46.37,False
O00021797,C007757,S00353119,2023-07-08,3,355.32,0.0,355.32,False
O00021798,C007757,S00353123,2023-11-11,3,525.16,43.09,482.07,False
O00021799,C007757,S00353132,2023-07-02,3,258.32,0.0,258.32,False
O00021800,C007757,S00353135,2023-05-14,3,153.21,0.0,153.21,False
O00021801,C007757,S00353143,2023-03-24,3,376.23,0.0,376.23,False
O00021802,C007757,S00353145,2023-12-25,3,155.2,19.76,135.44,True
O00021803,C007757,S00353149,2023-05-07,3,394.08,0.0,394.08,False
O00021804,C007757,S00353154,2023-11-14,3,173.48,32.1,141.38,False
O00021805,C007757,S00353158,2023-01-25,3,320.41,0.0,320.41,False
O00021806,C007757,S00353162,2023-10-20,3,386.84,0.0,386.84,True
O00021807,C007757,S00353165,2023-09-21,3,282.81,0.0,282.81,False
O00021808,C007757,S00353172,2023-06-05,3,335.27,0.0,335.27,False
O00021809,C007757,S00353174,2023-06-02,3,522.66,0.0,522.66,False
O00021810,C007757,S00353175,2023-10-08,3,328.2,0.0,328.2,False
O00021811,C007758,S00353187,2023-04-29,1,95.36,0.0,95.36,False
O00021812,C007759,S00353225,2023-12-20,4,447.78,43.79,403.99,False
O00021813,C007760,S00353231,2023-08-29,1,56.5,0.0,56.5,False
O00021814,C007762,S00353329,2023-10-29,3,199.8,0.0,199.8,False
O00021815,C007762,S00353334,2023-11-07,3,392.98,23.97,369.01,False
O00021816,C007762,S00353335,2023-08-04,3,206.88,0.0,206.88,True
O00021817,C007762,S00353336,2023-10-12,3,446.66,0.0,446.66,False
O00021818,C007762,S00353337,2023-04-28,3,146.2,0.0,146.2,True
O00021819,C007762,S00353339,2023-10-03,3,160.99,0.0,160.99,False
O00021820,C007762,S00353340,2023-06-10,3,210.01,0.0,210.01,False
O00021821,C007762,S00353347,2023-10-01,3,167.72,0.0,167.72,False
O00021822,C007762,S00353352,2023-06-21,3,187.4,0.0,187.4,False
O00021823,C007762,S00353356,2023-07-06,3,420.69,0.0,420.69,False
O00021824,C007762,S00353357,2023-07-01,3,231.52,0.0,231.52,False
O00021825,C007762,S00353367,2023-12-24,3,329.05,65.64,263.41,False
O00021826,C007764,S00353443,2023-12-24,3,159.6,31.23,128.37,True
O00021827,C007764,S00353444,2023-11-24,3,409.44,23.73,385.71,True
O00021828,C007764,S00353449,2023-08-31,3,193.92,0.0,193.92,False
O00021829,C007764,S00353455,2023-07-10,3,399.73,0.0,399.73,False
O00021830,C007764,S00353457,2023-09-14,3,162.95,0.0,162.95,False
O00021831,C007765,S00353477,2023-10-21,1,64.64,0.0,64.64,False
O00021832,C007766,S00353523,2023-11-26,1,101.85,20.12,81.73,False
O00021833,C007766,S00353536,2023-09-28,1,97.9,0.0,97.9,False
O00021834,C007766,S00353544,2023-06-23,1,25.65,0.0,25.65,True
O00021835,C007768,S00353647,2023-09-06,1,60.74,0.0,60.74,False
O00021836,C007768,S00353649,2023-08-10,1,53.41,0.0,53.41,False
O00021837,C007768,S00353656,2023-08-26,1,131.27,0.0,131.27,False
O00021838,C007769,S00353667,2023-08-27,1,126.63,0.0,126.63,False
O00021839,C007770,S00353700,2023-05-14,3,169.08,0.0,169.08,False
O00021840,C007770,S00353702,2023-05-03,3,244.81,0.0,244.81,False
O00021841,C007770,S00353703,2023-09-19,3,210.16,0.0,210.16,False
O00021842,C007770,S00353706,2023-11-29,3,413.05,29.6,383.45,False
O00021843,C007771,S00353764,2023-04-24,1,190.75,0.0,190.75,False
O00021844,C007772,S00353801,2023-09-15,3,374.43,0.0,374.43,False
O00021845,C007772,S00353806,2023-08-12,3,142.07,0.0,142.07,True
O00021846,C007772,S00353808,2023-10-31,3,112.82,0.0,112.82,False
O00021847,C007772,S00353810,2023-05-31,3,96.98,0.0,96.98,False
O00021848,C007772,S00353816,2023-06-12,3,186.53,0.0,186.53,False
O00021849,C007773,S00353831,2023-11-14,3,101.08,19.79,81.29,False
O00021850,C007773,S00353847,2023-07-09,3,305.11,0.0,305.11,True
O00021851,C007773,S00353857,2023-09-02,3,446.9,0.0,446.9,True
O00021852,C007774,S00353881,2023-03-22,3,289.65,0.0,289.65,False
O00021853,C007774,S00353886,2023-04-07,3,241.52,0.0,241.52,False
O00021854,C007774,S00353889,2023-11-27,3,159.8,27.43,132.37,False
O00021855,C007774,S00353890,2023-09-13,3,155.93,0.0,155.93,False
O00021856,C007774,S00353895,2023-05-16,3,276.36,0.0,276.36,False
O00021857,C007774,S00353910,2023-07-01,3,329.47,0.0,329.47,False
O00021858,C007774,S00353919,2023-09-03,3,615.42,0.0,615.42,False
O00021859,C007774,S00353920,2023-08-23,3,178.31,0.0,178.31,True
O00021860,C007776,S00354008,2023-02-27,3,641.26,0.0,641.26,True
O00021861,C007776,S00354011,2023-02-24,3,338.38,0.0,338.38,False
O00021862,C007776,S00354026,2023-12-08,3,254.9,6.33,248.57,False
O00021863,C007776,S00354035,2023-05-20,3,548.39,0.0,548.39,True
O00021864,C007776,S00354036,2023-04-21,3,315.15,0.0,315.15,False
O00021865,C007776,S00354065,2023-09-27,3,129.84,0.0,129.84,True
O00021866,C007776,S00354067,2023-09-04,3,452.94,0.0,452.94,False
O00021867,C007777,S00354076,2023-08-28,3,410.84,0.0,410.84,False
O00021868,C007777,S00354090,2023-12-13,3,231.65,5.57,226.08,False
O00021869,C007778,S00354126,2023-11-06,1,193.25,0.21,193.04,False
O00021870,C007779,S00354177,2023-12-15,1,56.5,3.27,53.23,False
O00021871,C007780,S00354187,2023-11-23,3,294.67,36.74,257.93,False
O00021872,C007780,S00354193,2023-11-18,3,291.22,52.85,238.37,False
O00021873,C007780,S00354195,2023-07-12,3,128.76,0.0,128.76,False
O00021874,C007780,S00354200,2023-10-09,3,251.22,0.0,251.22,False
O00021875,C007780,S00354207,2023-07-17,3,567.04,0.0,567.04,False
O00021876,C007780,S00354218,2023-06-16,3,161.39,0.0,161.39,False
O00021877,C007780,S00354224,2023-04-24,3,238.31,0.0,238.31,False
O00021878,C007780,S00354225,2023-10-21,3,283.11,0.0,283.11,False
O00021879,C007780,S00354235,2023-08-21,3,133.4,0.0,133.4,False
O00021880,C007782,S00354304,2023-09-19,3,284.96,0.0,284.96,True
O00021881,C007782,S00354305,2023-09-18,3,195.05,0.0,195.05,True
O00021882,C007782,S00354306,2023-09-15,3,310.95,0.0,310.95,False
O00021883,C007782,S00354313,2023-12-21,3,598.87,115.44,483.43,False
O00021884,C007782,S00354317,2023-10-26,3,285.9,0.0,285.9,False
O00021885,C007783,S00354323,2023-06-16,3,169.17,0.0,169.17,False
O00021886,C007783,S00354324,2023-06-15,3,423.32,0.0,423.32,False
O00021887,C007783,S00354326,2023-10-07,3,331.79,0.0,331.79,False
O00021888,C007783,S00354330,2023-12-29,3,154.6,16.29,138.31,False
O00021889,C007783,S00354343,2023-10-12,3,417.9,0.0,417.9,False
O00021890,C007783,S00354344,2023-09-29,3,194.64,0.0,194.64,False
O00021891,C007783,S00354346,2023-09-03,3,152.45,0.0,152.45,False
O00021892,C007783,S00354349,2023-11-13,3,195.83,5.44,190.39,False
O00021893,C007783,S00354351,2023-11-25,3,453.97,23.67,430.3,False
O00021894,C007784,S00354381,2023-11-24,1,110.92,9.85,101.07,False
O00021895,C007786,S00354436,2023-11-22,4,354.03,19.9,334.13,False
O00021896,C007786,S00354440,2023-09-03,4,216.49,0.0,216.49,False
O00021897,C007789,S00354520,2023-04-25,4,605.82,0.0,605.82,False
O00021898,C007791,S00354573,2023-08-12,1,178.33,0.0,178.33,False
O00021899,C007792,S00354603,2023-12-02,3,296.6,27.56,269.04,False
O00021900,C007792,S00354606,2023-12-17,3,164.28,16.37,147.91,False
O00021901,C007792,S00354608,2023-07-29,3,216.77,0.0,216.77,False
O00021902,C007792,S00354612,2023-12-05,3,216.67,21.26,195.41,False
O00021903,C007792,S00354615,2023-08-13,3,162.5,0.0,162.5,True
O00021904,C007792,S00354616,2023-08-17,3,191.42,0.0,191.42,False
O00021905,C007792,S00354624,2023-08-13,3,200.55,0.0,200.55,False
O00021906,C007792,S00354633,2023-10-14,3,344.4,0.0,344.4,False
O00021907,C007793,S00354652,2023-10-19,3,259.37,0.0,259.37,False
O00021908,C007793,S00354657,2023-05-02,3,268.62,0.0,268.62,False
O00021909,C007793,S00354671,2023-05-27,3,372.33,0.0,372.33,True
O00021910,C007793,S00354672,2023-11-06,3,138.16,3.37,134.79,False
O00021911,C007797,S00354790,2023-10-18,1,63.37,0.0,63.37,True
O00021912,C007798,S00354809,2023-10-27,1,13.5,0.0,13.5,False
O00021913,C007799,S00354884,2023-08-30,1,59.75,0.0,59.75,False
O00021914,C007800,S00354899,2023-11-04,3,421.02,80.73,340.29,False
O00021915,C007800,S00354900,2023-04-22,3,432.89,0.0,432.89,True
O00021916,C007800,S00354909,2023-10-14,3,357.06,0.0,357.06,False
O00021917,C007800,S00354910,2023-10-09,3,295.54,0.0,295.54,False
O00021918,C007800,S00354914,2023-11-04,3,326.62,41.57,285.05,False
O00021919,C007800,S00354922,2023-03-05,3,372.3,0.0,372.3,False
O00021920,C007800,S00354936,2023-10-14,3,198.55,0.0,198.55,False
O00021921,C007800,S00354941,2023-06-22,3,333.68,0.0,333.68,False
O00021922,C007800,S00354942,2023-07-08,3,334.7,0.0,334.7,False
O00021923,C007800,S00354943,2023-09-15,3,349.83,0.0,349.83,False
O00021924,C007800,S00354951,2023-03-05,3,260.0,0.0,260.0,False
O00021925,C007801,S00354968,2023-12-13,3,317.66,17.98,299.68,False
O00021926,C007801,S00354970,2023-10-21,3,216.28,0.0,216.28,False
O00021927,C007803,S00355071,2023-09-19,3,59.94,0.0,59.94,False
O00021928,C007803,S00355081,2023-10-01,3,278.24,0.0,278.24,False
O00021929,C007803,S00355088,2023-07-30,3,187.39,0.0,187.39,False
O00021930,C007804,S00355109,2023-07-16,1,74.21,0.0,74.21,False
O00021931,C007805,S00355171,2023-08-29,1,14.65,0.0,14.65,False
O00021932,C007806,S00355222,2023-10-15,3,495.11,0.0,495.11,False
O00021933,C007806,S00355233,2023-06-30,3,234.81,0.0,234.81,False
O00021934,C007806,S00355235,2023-09-12,3,368.53,0.0,368.53,True
O00021935,C007806,S00355243,2023-11-27,3,331.81,22.17,309.64,True
O00021936,C007810,S00355481,2023-06-13,1,182.03,0.0,182.03,False
O00021937,C007810,S00355504,2023-04-30,1,36.94,0.0,36.94,False
O00021938,C007810,S00355515,2023-02-19,1,13.5,0.0,13.5,False
O00021939,C007811,S00355529,2023-05-30,3,305.66,0.0,305.66,False
O00021940,C007811,S00355534,2023-05-24,3,316.9,0.0,316.9,False
O00021941,C007811,S00355540,2023-05-12,3,211.07,0.0,211.07,False
O00021942,C007811,S00355543,2023-08-10,3,284.73,0.0,284.73,False
O00021943,C007811,S00355555,2023-04-26,3,165.47,0.0,165.47,False
