customer_id,signup_date,acquisition_channel,country,email_subscriber,persona_actual
C044052,2023-03-24,email,CA,True,Gift Shopper
C044053,2023-03-17,direct,CA,True,Loyal Customer
C044054,2023-03-28,social,CA,True,Window Shopper
C044055,2023-09-12,direct,CA,True,Loyal Customer
C044056,2023-08-03,direct,US,True,Bargain Hunter
C044057,2023-05-18,paid_search,UK,True,Impulse Buyer
C044058,2023-08-03,referral,DE,True,Bargain Hunter
C044059,2023-02-08,direct,DE,False,Impulse Buyer
C044060,2023-04-04,paid_search,US,True,Bargain Hunter
C044061,2023-08-14,social,US,False,Window Shopper
C044062,2023-01-28,direct,DE,True,Bargain Hunter
C044063,2023-06-19,organic_search,DE,True,Window Shopper
C044064,2023-04-07,email,US,True,Gift Shopper
C044065,2023-05-19,organic_search,AU,True,Impulse Buyer
C044066,2023-08-09,organic_search,US,True,Impulse Buyer
C044067,2023-06-01,social,UK,False,Window Shopper
C044068,2023-01-04,paid_search,US,False,Impulse Buyer
C044069,2023-06-06,organic_search,US,True,Loyal Customer
C044070,2023-08-29,organic_search,US,True,Window Shopper
C044071,2023-04-08,paid_search,US,True,Window Shopper
C044072,2023-04-26,email,US,True,Bargain Hunter
C044073,2023-05-13,organic_search,CA,True,Gift Shopper
C044074,2023-01-20,direct,US,False,Gift Shopper
C044075,2023-01-20,paid_search,US,True,Window Shopper
C044076,2023-04-04,paid_search,DE,False,Window Shopper
C044077,2023-07-22,email,AU,True,Loyal Customer
C044078,2023-03-31,email,US,True,Gift Shopper
C044079,2023-01-24,paid_search,US,False,Window Shopper
C044080,2023-02-18,paid_search,US,True,Loyal Customer
C044081,2023-04-19,direct,UK,True,Loyal Customer
C044082,2023-03-17,organic_search,UK,True,Window Shopper
C044083,2023-03-13,organic_search,AU,True,Window Shopper
C044084,2023-03-03,paid_search,US,True,Loyal Customer
C044085,2023-01-23,organic_search,US,False,Loyal Customer
C044086,2023-03-13,organic_search,CA,False,Gift Shopper
C044087,2023-09-27,paid_search,UK,False,Loyal Customer
C044088,2023-03-14,direct,US,True,Bargain Hunter
C044089,2023-05-04,email,CA,True,Impulse Buyer
C044090,2023-06-10,organic_search,AU,True,Impulse Buyer
C044091,2023-03-14,social,UK,False,Window Shopper
C044092,2023-02-25,email,US,True,Window Shopper
C044093,2023-03-12,paid_search,UK,True,Bargain Hunter
C044094,2023-05-08,social,AU,False,Window Shopper
C044095,2023-06-18,email,CA,True,Loyal Customer
C044096,2023-06-08,direct,CA,True,Gift Shopper
C044097,2023-03-10,paid_search,DE,True,Bargain Hunter
C044098,2023-05-10,organic_search,AU,False,Window Shopper
C044099,2023-03-27,referral,AU,True,Impulse Buyer
C044100,2023-05-27,social,US,False,Bargain Hunter
C044101,2023-06-05,referral,US,True,Impulse Buyer
C044102,2023-06-10,organic_search,US,False,Impulse Buyer
C044103,2023-01-25,paid_search,US,True,Gift Shopper
C044104,2023-03-03,organic_search,US,True,Impulse Buyer
C044105,2023-02-22,paid_search,AU,True,Impulse Buyer
C044106,2023-09-25,paid_search,UK,False,Window Shopper
C044107,2023-04-28,social,AU,True,Impulse Buyer
C044108,2023-04-12,direct,AU,True,Bargain Hunter
C044109,2023-09-15,organic_search,US,False,Loyal Customer
C044110,2023-01-27,direct,US,True,Impulse Buyer
C044111,2023-03-06,paid_search,DE,True,Impulse Buyer
C044112,2023-04-12,paid_search,UK,False,Impulse Buyer
C044113,2023-03-16,email,US,False,Gift Shopper
C044114,2023-05-06,email,US,False,Window Shopper
C044115,2023-05-19,organic_search,US,False,Gift Shopper
C044116,2023-03-18,email,UK,True,Impulse Buyer
C044117,2023-03-24,direct,US,False,Gift Shopper
C044118,2023-05-04,social,AU,False,Impulse Buyer
C044119,2023-05-17,paid_search,US,True,Impulse Buyer
C044120,2023-07-26,email,UK,True,Gift Shopper
C044121,2023-05-26,paid_search,AU,False,Window Shopper
C044122,2023-05-11,organic_search,AU,False,Window Shopper
C044123,2023-04-14,paid_search,UK,False,Loyal Customer
C044124,2023-02-12,email,AU,False,Impulse Buyer
C044125,2023-01-05,social,AU,False,Bargain Hunter
C044126,2023-03-20,paid_search,AU,True,Impulse Buyer
C044127,2023-03-08,social,US,True,Bargain Hunter
C044128,2023-04-29,email,UK,False,Window Shopper
C044129,2023-03-17,paid_search,US,True,Impulse Buyer
C044130,2023-04-01,social,US,False,Impulse Buyer
C044131,2023-04-26,referral,CA,False,Gift Shopper
C044132,2023-07-15,direct,AU,True,Impulse Buyer
C044133,2023-07-18,paid_search,US,False,Impulse Buyer
C044134,2023-06-15,organic_search,UK,True,Window Shopper
C044135,2023-05-01,organic_search,AU,True,Loyal Customer
C044136,2023-05-15,organic_search,AU,True,Impulse Buyer
C044137,2023-01-10,social,DE,True,Bargain Hunter
C044138,2023-02-24,referral,DE,True,Impulse Buyer
C044139,2023-01-25,social,UK,True,Bargain Hunter
C044140,2023-02-14,organic_search,US,False,Window Shopper
C044141,2023-03-14,paid_search,UK,False,Bargain Hunter
C044142,2023-01-25,email,AU,True,Bargain Hunter
C044143,2023-05-05,organic_search,CA,True,Window Shopper
C044144,2023-01-29,referral,US,False,Bargain Hunter
C044145,2023-06-08,direct,US,False,Loyal Customer
C044146,2023-07-19,organic_search,US,True,Window Shopper
C044147,2023-05-14,organic_search,US,True,Bargain Hunter
C044148,2023-04-15,social,US,True,Bargain Hunter
C044149,2023-03-01,organic_search,US,False,Bargain Hunter
C044150,2023-05-23,direct,US,True,Bargain Hunter
C044151,2023-04-16,organic_search,DE,True,Impulse Buyer
C044152,2023-10-04,organic_search,US,True,Loyal Customer
C044153,2023-02-24,paid_search,CA,False,Window Shopper
C044154,2023-02-13,organic_search,US,True,Impulse Buyer
C044155,2023-01-29,paid_search,UK,True,Bargain Hunter
C044156,2023-04-16,email,US,True,Window Shopper
C044157,2023-03-29,paid_search,US,True,Window Shopper
C044158,2023-05-27,organic_search,UK,False,Bargain Hunter
C044159,2023-05-02,paid_search,AU,False,Bargain Hunter
C044160,2023-09-14,social,CA,True,Window Shopper
C044161,2023-04-19,paid_search,US,False,Loyal Customer
C044162,2023-03-17,email,UK,True,Impulse Buyer
C044163,2023-01-20,social,DE,False,Window Shopper
C044164,2023-01-12,email,UK,True,Loyal Customer
C044165,2023-04-24,social,AU,True,Impulse Buyer
C044166,2023-07-19,email,US,True,Impulse Buyer
C044167,2023-05-22,email,UK,True,Window Shopper
C044168,2023-08-16,social,US,False,Impulse Buyer
C044169,2023-02-15,direct,DE,True,Window Shopper
C044170,2023-02-23,email,UK,False,Window Shopper
C044171,2023-07-27,referral,US,True,Bargain Hunter
C044172,2023-04-02,organic_search,US,False,Impulse Buyer
C044173,2023-03-09,social,AU,False,Bargain Hunter
C044174,2023-02-12,social,US,True,Bargain Hunter
C044175,2023-05-05,paid_search,CA,True,Bargain Hunter
C044176,2023-03-11,email,US,False,Bargain Hunter
C044177,2023-02-22,direct,US,True,Bargain Hunter
C044178,2023-05-12,social,UK,True,Impulse Buyer
C044179,2023-05-15,organic_search,UK,False,Impulse Buyer
C044180,2023-05-02,organic_search,AU,True,Gift Shopper
C044181,2023-04-26,email,AU,True,Window Shopper
C044182,2023-04-23,direct,UK,True,Bargain Hunter
C044183,2023-05-26,direct,DE,True,Bargain Hunter
C044184,2023-04-11,direct,US,False,Loyal Customer
C044185,2023-02-03,paid_search,UK,True,Impulse Buyer
C044186,2023-09-23,organic_search,UK,True,Bargain Hunter
C044187,2023-01-27,organic_search,US,True,Impulse Buyer
C044188,2023-03-02,organic_search,US,True,Window Shopper
C044189,2023-03-11,organic_search,CA,False,Bargain Hunter
C044190,2023-07-09,organic_search,CA,True,Bargain Hunter
C044191,2023-06-02,paid_search,US,True,Gift Shopper
C044192,2023-02-17,direct,UK,True,Gift Shopper
C044193,2023-02-15,email,CA,False,Bargain Hunter
C044194,2023-04-28,paid_search,AU,False,Window Shopper
C044195,2023-01-25,social,US,False,Bargain Hunter
C044196,2023-04-23,direct,CA,False,Impulse Buyer
C044197,2023-02-27,paid_search,US,True,Impulse Buyer
C044198,2023-04-03,referral,AU,True,Bargain Hunter
C044199,2023-01-29,email,DE,False,Window Shopper
C044200,2023-06-22,paid_search,US,False,Gift Shopper
C044201,2023-05-29,direct,AU,True,Window Shopper
C044202,2023-04-17,social,DE,True,Window Shopper
C044203,2023-03-20,social,CA,True,Bargain Hunter
C044204,2023-01-09,direct,AU,True,Impulse Buyer
C044205,2023-02-01,paid_search,AU,True,Impulse Buyer
C044206,2023-08-16,organic_search,US,False,Impulse Buyer
C044207,2023-03-06,email,UK,False,Window Shopper
C044208,2023-02-20,social,AU,True,Window Shopper
C044209,2023-04-18,organic_search,CA,True,Loyal Customer
C044210,2023-03-25,organic_search,UK,False,Impulse Buyer
C044211,2023-02-25,organic_search,AU,False,Loyal Customer
C044212,2023-07-29,organic_search,UK,True,Impulse Buyer
C044213,2023-05-08,email,US,True,Bargain Hunter
C044214,2023-04-24,email,UK,False,Impulse Buyer
C044215,2023-07-16,direct,UK,False,Window Shopper
C044216,2023-03-30,organic_search,UK,True,Bargain Hunter
C044217,2023-03-30,organic_search,UK,True,Bargain Hunter
C044218,2023-01-11,referral,UK,True,Gift Shopper
C044219,2023-06-12,direct,CA,True,Bargain Hunter
C044220,2023-04-06,email,CA,True,Window Shopper
C044221,2023-08-06,social,AU,False,Window Shopper
C044222,2023-03-31,organic_search,DE,True,Bargain Hunter
C044223,2023-04-30,social,DE,True,Window Shopper
C044224,2023-04-21,email,US,True,Window Shopper
C044225,2023-03-29,social,US,False,Bargain Hunter
C044226,2023-01-12,direct,US,True,Window Shopper
C044227,2023-07-19,social,US,True,Window Shopper
C044228,2023-02-24,email,CA,True,Window Shopper
C044229,2023-05-23,social,UK,True,Window Shopper
C044230,2023-01-14,email,UK,True,Bargain Hunter
C044231,2023-04-25,referral,UK,True,Bargain Hunter
C044232,2023-03-25,direct,US,True,Impulse Buyer
C044233,2023-02-08,organic_search,UK,True,Bargain Hunter
C044234,2023-05-22,email,AU,True,Bargain Hunter
C044235,2023-02-13,paid_search,AU,True,Window Shopper
C044236,2023-04-25,paid_search,US,False,Bargain Hunter
C044237,2023-04-04,social,US,False,Loyal Customer
C044238,2023-07-23,email,UK,True,Bargain Hunter
C044239,2023-06-06,paid_search,US,True,Window Shopper
C044240,2023-06-03,email,CA,False,Loyal Customer
C044241,2023-02-09,email,CA,True,Gift Shopper
C044242,2023-05-27,email,US,False,Window Shopper
C044243,2023-04-25,organic_search,US,False,Gift Shopper
C044244,2023-04-11,paid_search,CA,True,Loyal Customer
C044245,2023-04-07,referral,US,False,Bargain Hunter
C044246,2023-04-04,social,US,True,Loyal Customer
C044247,2023-03-02,paid_search,US,False,Bargain Hunter
C044248,2023-03-03,organic_search,US,True,Bargain Hunter
C044249,2023-03-21,social,DE,True,Window Shopper
C044250,2023-02-07,organic_search,US,False,Impulse Buyer
C044251,2023-02-19,paid_search,US,True,Impulse Buyer
C044252,2023-02-14,social,AU,False,Bargain Hunter
C044253,2023-02-08,paid_search,CA,True,Bargain Hunter
C044254,2023-05-03,email,US,False,Bargain Hunter
C044255,2023-02-19,paid_search,UK,True,Bargain Hunter
C044256,2023-03-19,paid_search,US,True,Window Shopper
C044257,2023-03-28,social,UK,True,Bargain Hunter
C044258,2023-07-20,paid_search,AU,False,Window Shopper
C044259,2023-05-23,email,CA,True,Bargain Hunter
C044260,2023-03-31,email,US,True,Window Shopper
C044261,2023-05-03,email,US,True,Impulse Buyer
C044262,2023-01-30,paid_search,US,True,Window Shopper
C044263,2023-02-27,email,UK,True,Window Shopper
C044264,2023-03-12,social,US,True,Bargain Hunter
C044265,2023-04-29,social,US,True,Window Shopper
C044266,2023-04-14,organic_search,US,True,Gift Shopper
C044267,2023-04-12,email,US,False,Gift Shopper
C044268,2023-01-20,direct,CA,False,Impulse Buyer
C044269,2023-03-15,direct,UK,True,Window Shopper
C044270,2023-03-19,organic_search,AU,False,Gift Shopper
C044271,2023-03-14,social,US,True,Loyal Customer
C044272,2023-05-25,social,UK,True,Loyal Customer
C044273,2023-01-17,social,DE,True,Bargain Hunter
C044274,2023-03-01,paid_search,DE,True,Bargain Hunter
C044275,2023-06-07,email,UK,True,Window Shopper
C044276,2023-02-11,email,US,False,Loyal Customer
C044277,2023-05-02,direct,UK,True,Impulse Buyer
C044278,2023-03-12,organic_search,US,True,Gift Shopper
C044279,2023-04-10,email,AU,True,Impulse Buyer
C044280,2023-03-23,email,CA,True,Window Shopper
C044281,2023-02-22,paid_search,US,True,Window Shopper
C044282,2023-05-29,paid_search,US,True,Bargain Hunter
C044283,2023-07-15,organic_search,US,True,Impulse Buyer
C044284,2023-03-27,email,AU,True,Loyal Customer
C044285,2023-06-08,direct,US,False,Loyal Customer
C044286,2023-03-20,organic_search,CA,True,Window Shopper
C044287,2023-03-14,paid_search,UK,True,Window Shopper
C044288,2023-04-11,organic_search,US,True,Loyal Customer
C044289,2023-03-15,email,AU,True,Bargain Hunter
C044290,2023-06-11,paid_search,CA,False,Window Shopper
C044291,2023-05-16,referral,DE,True,Window Shopper
C044292,2023-03-16,organic_search,US,True,Window Shopper
C044293,2023-03-01,direct,DE,True,Loyal Customer
C044294,2023-03-02,paid_search,UK,False,Loyal Customer
C044295,2023-05-23,social,US,True,Loyal Customer
C044296,2023-06-28,organic_search,US,False,Bargain Hunter
C044297,2023-03-01,email,US,True,Window Shopper
C044298,2023-03-04,organic_search,AU,True,Loyal Customer
C044299,2023-01-20,referral,US,True,Impulse Buyer
C044300,2023-03-05,direct,US,False,Window Shopper
C044301,2023-03-15,paid_search,AU,False,Bargain Hunter
C044302,2023-02-01,direct,CA,True,Window Shopper
C044303,2023-03-27,paid_search,US,True,Window Shopper
C044304,2023-02-23,social,CA,True,Window Shopper
C044305,2023-04-23,social,UK,True,Impulse Buyer
C044306,2023-07-20,direct,US,True,Bargain Hunter
C044307,2023-03-25,paid_search,DE,True,Impulse Buyer
C044308,2023-08-22,organic_search,UK,True,Window Shopper
C044309,2023-04-07,paid_search,US,False,Impulse Buyer
C044310,2023-03-06,referral,US,True,Window Shopper
C044311,2023-02-23,organic_search,AU,True,Window Shopper
C044312,2023-05-22,paid_search,AU,True,Loyal Customer
C044313,2023-02-08,social,AU,False,Impulse Buyer
C044314,2023-04-15,paid_search,US,False,Impulse Buyer
C044315,2023-04-02,paid_search,AU,True,Gift Shopper
C044316,2023-03-29,email,US,True,Gift Shopper
C044317,2023-03-20,direct,US,False,Window Shopper
C044318,2023-04-21,social,UK,True,Loyal Customer
C044319,2023-01-09,organic_search,UK,False,Window Shopper
C044320,2023-01-17,organic_search,US,False,Window Shopper
C044321,2023-03-25,paid_search,AU,False,Window Shopper
C044322,2023-04-05,organic_search,US,False,Bargain Hunter
C044323,2023-04-28,email,US,True,Window Shopper
C044324,2023-05-12,organic_search,US,True,Bargain Hunter
C044325,2023-02-10,paid_search,AU,False,Loyal Customer
C044326,2023-04-16,social,US,False,Bargain Hunter
C044327,2023-04-11,paid_search,DE,True,Window Shopper
C044328,2023-02-12,direct,CA,True,Window Shopper
C044329,2023-03-09,direct,US,False,Bargain Hunter
C044330,2023-02-23,organic_search,US,True,Bargain Hunter
C044331,2023-04-23,social,US,False,Loyal Customer
C044332,2023-04-22,organic_search,UK,False,Gift Shopper
C044333,2023-02-15,social,US,False,Window Shopper
C044334,2023-01-20,direct,AU,False,Impulse Buyer
C044335,2023-05-24,email,US,True,Gift Shopper
C044336,2023-07-21,paid_search,UK,True,Loyal Customer
C044337,2023-04-27,direct,UK,True,Gift Shopper
C044338,2023-02-03,direct,DE,True,Loyal Customer
C044339,2023-03-28,paid_search,US,False,Bargain Hunter
C044340,2023-03-13,email,US,False,Loyal Customer
C044341,2023-02-08,paid_search,UK,True,Bargain Hunter
C044342,2023-05-25,social,US,True,Loyal Customer
C044343,2023-04-25,social,US,True,Bargain Hunter
C044344,2023-05-22,email,UK,False,Window Shopper
C044345,2023-05-08,direct,US,False,Bargain Hunter
C044346,2023-05-30,direct,US,False,Gift Shopper
C044347,2023-01-15,paid_search,AU,False,Window Shopper
C044348,2023-02-16,email,US,True,Bargain Hunter
C044349,2023-04-27,organic_search,CA,True,Window Shopper
C044350,2023-03-21,social,DE,True,Bargain Hunter
C044351,2023-03-30,paid_search,CA,True,Impulse Buyer
C044352,2023-04-14,organic_search,DE,True,Window Shopper
C044353,2023-08-11,paid_search,UK,True,Bargain Hunter
C044354,2023-04-25,paid_search,US,True,Window Shopper
C044355,2023-05-05,referral,AU,False,Window Shopper
C044356,2023-06-04,paid_search,AU,True,Loyal Customer
C044357,2023-07-03,email,US,True,Loyal Customer
C044358,2023-01-27,organic_search,CA,False,Bargain Hunter
C044359,2023-03-20,direct,US,True,Bargain Hunter
C044360,2023-01-17,social,US,True,Bargain Hunter
C044361,2023-03-04,direct,UK,True,Gift Shopper
C044362,2023-05-15,paid_search,US,False,Bargain Hunter
C044363,2023-09-02,organic_search,DE,True,Window Shopper
C044364,2023-05-19,organic_search,US,False,Gift Shopper
C044365,2023-05-01,email,US,True,Window Shopper
C044366,2023-07-08,direct,AU,True,Impulse Buyer
C044367,2023-03-14,organic_search,CA,False,Bargain Hunter
C044368,2023-05-19,paid_search,AU,True,Loyal Customer
C044369,2023-04-09,paid_search,AU,False,Impulse Buyer
C044370,2023-03-17,referral,CA,False,Gift Shopper
C044371,2023-07-14,social,US,True,Bargain Hunter
C044372,2023-01-16,social,UK,True,Impulse Buyer
C044373,2023-05-22,organic_search,US,True,Window Shopper
C044374,2023-03-25,email,UK,False,Window Shopper
C044375,2023-04-22,email,CA,True,Bargain Hunter
C044376,2023-05-26,email,CA,True,Bargain Hunter
C044377,2023-03-11,paid_search,UK,False,Window Shopper
C044378,2023-03-06,email,US,False,Bargain Hunter
C044379,2023-02-25,direct,AU,True,Window Shopper
C044380,2023-03-19,email,US,True,Bargain Hunter
C044381,2023-05-13,social,US,True,Gift Shopper
C044382,2023-03-18,email,US,True,Bargain Hunter
C044383,2023-04-10,social,US,False,Impulse Buyer
C044384,2023-06-04,organic_search,US,True,Loyal Customer
C044385,2023-03-20,paid_search,US,True,Impulse Buyer
C044386,2023-04-14,direct,US,False,Window Shopper
C044387,2023-03-28,direct,AU,True,Bargain Hunter
C044388,2023-04-13,social,CA,True,Loyal Customer
C044389,2023-03-09,social,CA,False,Window Shopper
C044390,2023-05-09,paid_search,CA,True,Window Shopper
C044391,2023-02-27,organic_search,US,True,Loyal Customer
C044392,2023-01-27,paid_search,US,True,Impulse Buyer
C044393,2023-04-29,email,US,True,Bargain Hunter
C044394,2023-03-29,organic_search,UK,True,Gift Shopper
C044395,2023-06-19,organic_search,CA,True,Window Shopper
C044396,2023-04-08,organic_search,US,True,Window Shopper
C044397,2023-04-13,email,AU,False,Bargain Hunter
C044398,2023-06-26,direct,DE,True,Window Shopper
C044399,2023-05-15,paid_search,CA,False,Window Shopper
C044400,2023-06-30,email,AU,False,Impulse Buyer
C044401,2023-04-18,direct,US,True,Impulse Buyer
C044402,2023-05-31,paid_search,UK,True,Bargain Hunter
C044403,2023-02-16,paid_search,DE,False,Window Shopper
C044404,2023-03-21,organic_search,US,True,Bargain Hunter
C044405,2023-02-16,social,CA,False,Bargain Hunter
C044406,2023-07-26,paid_search,US,True,Bargain Hunter
C044407,2023-06-14,email,US,True,Bargain Hunter
C044408,2023-02-21,paid_search,UK,True,Bargain Hunter
C044409,2023-04-18,social,UK,True,Bargain Hunter
C044410,2023-02-07,email,AU,True,Window Shopper
C044411,2023-03-15,social,US,True,Window Shopper
C044412,2023-04-09,email,US,False,Impulse Buyer
C044413,2023-04-05,email,US,True,Window Shopper
C044414,2023-05-24,organic_search,UK,True,Bargain Hunter
C044415,2023-04-23,email,US,True,Impulse Buyer
C044416,2023-07-16,direct,US,True,Bargain Hunter
C044417,2023-06-02,social,AU,True,Window Shopper
C044418,2023-06-11,paid_search,US,True,Loyal Customer
C044419,2023-05-19,email,UK,True,Impulse Buyer
C044420,2023-05-04,paid_search,US,True,Window Shopper
C044421,2023-04-26,direct,US,True,Loyal Customer
C044422,2023-06-01,paid_search,UK,True,Loyal Customer
C044423,2023-06-05,paid_search,US,True,Impulse Buyer
C044424,2023-09-02,direct,CA,True,Window Shopper
C044425,2023-06-08,email,US,False,Impulse Buyer
C044426,2023-05-23,email,DE,False,Impulse Buyer
C044427,2023-04-11,paid_search,US,True,Window Shopper
C044428,2023-05-20,email,CA,True,Bargain Hunter
C044429,2023-05-14,referral,CA,False,Bargain Hunter
C044430,2023-04-08,paid_search,US,True,Loyal Customer
C044431,2023-09-29,organic_search,DE,True,Impulse Buyer
C044432,2023-04-27,referral,DE,True,Loyal Customer
C044433,2023-03-05,direct,UK,False,Bargain Hunter
C044434,2023-03-20,paid_search,UK,True,Loyal Customer
C044435,2023-03-14,paid_search,AU,True,Window Shopper
C044436,2023-05-03,email,AU,True,Window Shopper
C044437,2023-05-08,organic_search,AU,True,Window Shopper
C044438,2023-05-04,email,US,True,Loyal Customer
C044439,2023-07-25,organic_search,CA,False,Window Shopper
C044440,2023-03-14,paid_search,CA,True,Window Shopper
C044441,2023-06-25,organic_search,DE,False,Gift Shopper
C044442,2023-06-09,direct,US,True,Window Shopper
C044443,2023-04-04,organic_search,US,False,Window Shopper
C044444,2023-03-08,social,DE,False,Bargain Hunter
C044445,2023-04-07,organic_search,US,False,Bargain Hunter
C044446,2023-08-03,referral,UK,True,Window Shopper
C044447,2023-03-10,social,DE,True,Loyal Customer
C044448,2023-01-19,organic_search,AU,True,Window Shopper
C044449,2023-04-07,social,US,False,Impulse Buyer
C044450,2023-02-14,social,UK,False,Window Shopper
C044451,2023-03-07,organic_search,DE,True,Bargain Hunter
C044452,2023-03-12,social,US,False,Bargain Hunter
C044453,2023-03-23,social,UK,True,Bargain Hunter
C044454,2023-03-11,direct,UK,True,Window Shopper
C044455,2023-03-25,direct,US,True,Window Shopper
C044456,2023-01-20,email,US,False,Loyal Customer
C044457,2023-03-17,email,AU,True,Loyal Customer
C044458,2023-04-19,paid_search,DE,True,Window Shopper
C044459,2023-03-23,paid_search,CA,True,Impulse Buyer
C044460,2023-04-19,organic_search,CA,True,Window Shopper
C044461,2023-07-02,paid_search,AU,True,Window Shopper
C044462,2023-03-21,social,DE,False,Window Shopper
C044463,2023-02-04,email,CA,True,Impulse Buyer
C044464,2023-05-19,email,CA,False,Gift Shopper
C044465,2023-05-06,paid_search,AU,True,Window Shopper
C044466,2023-07-01,paid_search,AU,True,Window Shopper
C044467,2023-02-11,paid_search,US,True,Window Shopper
C044468,2023-02-03,social,DE,True,Bargain Hunter
C044469,2023-05-22,organic_search,CA,False,Bargain Hunter
C044470,2023-04-30,paid_search,US,False,Impulse Buyer
C044471,2023-03-18,organic_search,US,False,Loyal Customer
C044472,2023-03-22,referral,UK,False,Bargain Hunter
C044473,2023-02-25,direct,US,True,Window Shopper
C044474,2023-03-19,social,US,True,Window Shopper
C044475,2023-01-16,direct,US,True,Window Shopper
C044476,2023-06-01,organic_search,UK,False,Gift Shopper
C044477,2023-02-09,direct,US,False,Impulse Buyer
C044478,2023-03-30,social,US,True,Bargain Hunter
C044479,2023-04-13,paid_search,US,True,Bargain Hunter
C044480,2023-01-13,direct,AU,False,Window Shopper
C044481,2023-06-06,social,US,True,Window Shopper
C044482,2023-03-02,organic_search,US,True,Impulse Buyer
C044483,2023-06-02,paid_search,UK,True,Window Shopper
C044484,2023-03-20,social,CA,True,Impulse Buyer
C044485,2023-05-13,referral,AU,True,Bargain Hunter
C044486,2023-03-19,social,DE,True,Bargain Hunter
C044487,2023-03-09,direct,AU,True,Window Shopper
C044488,2023-05-10,social,CA,True,Gift Shopper
C044489,2023-05-13,social,UK,True,Impulse Buyer
C044490,2023-06-03,referral,US,True,Window Shopper
C044491,2023-03-27,direct,US,True,Window Shopper
C044492,2023-05-26,paid_search,US,True,Bargain Hunter
C044493,2023-06-08,organic_search,US,True,Loyal Customer
C044494,2023-02-10,paid_search,US,True,Window Shopper
C044495,2023-01-29,referral,UK,True,Loyal Customer
C044496,2023-03-22,social,US,True,Gift Shopper
C044497,2023-03-09,paid_search,US,True,Bargain Hunter
C044498,2023-02-17,email,AU,True,Bargain Hunter
C044499,2023-02-12,direct,US,True,Bargain Hunter
C044500,2023-03-07,social,UK,False,Window Shopper
C044501,2023-02-04,paid_search,US,False,Gift Shopper
C044502,2023-02-21,social,US,True,Loyal Customer
C044503,2023-05-03,organic_search,DE,True,Window Shopper
C044504,2023-07-25,social,US,True,Impulse Buyer
C044505,2023-02-04,direct,US,False,Gift Shopper
C044506,2023-04-17,direct,US,True,Bargain Hunter
C044507,2023-04-11,organic_search,US,False,Window Shopper
C044508,2023-02-03,paid_search,DE,True,Window Shopper
C044509,2023-05-20,organic_search,US,False,Bargain Hunter
C044510,2023-05-04,email,US,True,Window Shopper
C044511,2023-01-21,email,CA,True,Gift Shopper
C044512,2023-05-11,direct,US,True,Bargain Hunter
C044513,2023-01-03,email,CA,True,Bargain Hunter
C044514,2023-04-13,paid_search,US,False,Impulse Buyer
C044515,2023-02-24,direct,US,True,Bargain Hunter
C044516,2023-05-12,email,US,True,Gift Shopper
C044517,2023-03-01,organic_search,CA,False,Bargain Hunter
C044518,2023-07-04,paid_search,AU,False,Impulse Buyer
C044519,2023-05-14,social,UK,True,Window Shopper
C044520,2023-09-09,organic_search,DE,True,Window Shopper
C044521,2023-04-03,paid_search,CA,False,Impulse Buyer
C044522,2023-07-23,organic_search,US,False,Impulse Buyer
C044523,2023-02-26,direct,US,True,Window Shopper
C044524,2023-03-25,referral,UK,True,Bargain Hunter
C044525,2023-01-24,social,UK,True,Window Shopper
C044526,2023-04-05,paid_search,US,True,Window Shopper
C044527,2023-05-23,paid_search,US,False,Loyal Customer
C044528,2023-03-03,email,AU,True,Impulse Buyer
C044529,2023-06-09,email,UK,True,Window Shopper
C044530,2023-04-28,social,CA,True,Window Shopper
C044531,2023-03-25,paid_search,UK,True,Loyal Customer
C044532,2023-04-09,organic_search,UK,True,Bargain Hunter
C044533,2023-03-25,direct,CA,True,Gift Shopper
C044534,2023-05-22,organic_search,AU,True,Window Shopper
C044535,2023-06-22,social,US,True,Window Shopper
C044536,2023-06-30,referral,UK,False,Bargain Hunter
C044537,2023-02-17,direct,UK,True,Window Shopper
C044538,2023-03-27,email,AU,True,Gift Shopper
C044539,2023-02-23,paid_search,US,True,Bargain Hunter
C044540,2023-04-22,organic_search,US,False,Window Shopper
C044541,2023-06-10,organic_search,UK,False,Bargain Hunter
C044542,2023-07-25,paid_search,UK,True,Bargain Hunter
C044543,2023-02-19,organic_search,CA,True,Bargain Hunter
C044544,2023-02-22,social,US,True,Bargain Hunter
C044545,2023-07-04,organic_search,UK,True,Gift Shopper
C044546,2023-04-03,organic_search,UK,True,Window Shopper
C044547,2023-01-30,paid_search,AU,True,Impulse Buyer
C044548,2023-04-30,organic_search,DE,True,Loyal Customer
C044549,2023-02-05,social,US,False,Bargain Hunter
C044550,2023-03-13,organic_search,US,True,Impulse Buyer
C044551,2023-03-12,social,AU,True,Window Shopper
C044552,2023-01-04,organic_search,UK,True,Window Shopper
C044553,2023-04-16,social,CA,True,Impulse Buyer
C044554,2023-04-16,social,DE,True,Loyal Customer
C044555,2023-03-16,paid_search,UK,True,Gift Shopper
C044556,2023-10-07,direct,DE,True,Impulse Buyer
C044557,2023-04-14,direct,UK,True,Window Shopper
C044558,2023-03-23,social,US,False,Loyal Customer
C044559,2023-07-05,organic_search,UK,True,Loyal Customer
C044560,2023-05-18,organic_search,US,True,Bargain Hunter
C044561,2023-03-12,social,CA,True,Bargain Hunter
C044562,2023-03-12,paid_search,US,True,Loyal Customer
C044563,2023-02-28,paid_search,US,True,Bargain Hunter
